Ids,Predictions
1711,-0.59443
1712,-1.7377
1713,-1.1041
1714,-1.7487
1715,-1.9801
1716,-1.5161
1717,-1.0511
1718,-1.4368
1719,-1.1703
1720,-1.9712
1721,-1.083
1722,-1.7133
1723,-0.80517
1724,-1.4443
1725,-1.5959
1726,-0.69076
1727,-1.8621
1728,-2.1719
1729,-1.6732
1730,-1.3509
1731,-1.2124
1732,-1.2372
1733,-1.3067
1734,-1.1477
1735,-1.5898
1736,-1.995
1737,-1.7341
1738,-2.3489
1739,-1.4254
1740,-1.3629
1741,-1.5902
1742,-1.0767
1743,-1.098
1744,-1.0357
1745,-0.88021
1746,-1.5195
1747,-0.61701
1748,-1.9884
1749,-0.49979
1750,-2.0278
1751,-0.39178
1752,-1.164
1753,-2.2721
1754,-0.86878
1755,-1.3527
1756,-1.4777
1757,-1.1607
1758,-1.9941
1759,-1.1719
1760,-2.0662
1761,-1.8569
1762,-1.6332
1763,-1.8016
1764,-0.75311
1765,-0.97278
1766,-1.8793
1767,-0.65017
1768,-0.89671
1769,-1.7807
1770,-1.5125
1771,-0.1105
1772,-1.2044
1773,-0.29659
1774,-1.1309
1775,-1.019
1776,-1.0593
1777,-0.26023
1778,-1.1446
1779,-1.8073
1780,-1.3595
1781,-0.44116
1782,-0.32749
1783,-0.39978
1784,-0.86856
1785,-0.99349
1786,-1.6031
1787,-1.4449
1788,-1.6129
1789,-0.72361
1790,-0.57144
1791,-0.87475
1792,-0.235
1793,-2.1758
1794,-0.74218
1795,-1.5406
1796,-1.5707
1797,-1.3312
1798,-1.5454
1799,-1.2408
1800,-1.3263
1801,-1.4479
1802,-1.5268
1803,-1.7628
1804,-0.64799
1805,0.4779
1806,-0.91861
1807,-0.11023
1808,-1.2496
1809,-1.7193
1810,-1.6617
1811,-1.8849
1812,-1.4854
1813,-1.9529
1814,-0.57495
1815,-2.081
1816,-0.50776
1817,-1.9235
1818,-2.5568
1819,-1.5535
1820,-1.3015
1821,-1.4968
1822,-0.75603
1823,-1.1405
1824,-1.88
1825,-1.3454
1826,-1.1204
1827,-1.3245
1828,-1.3779
1829,-0.51633
1830,-0.88965
1831,-1.7466
1832,-1.082
1833,-1.7944
1834,-1.5772
1835,-1.3073
1836,-1.511
1837,-1.2291
1838,-1.3582
1839,-1.1493
1840,-2.2084
1841,-1.3428
1842,-2.1385
1843,-1.9713
1844,-1.8262
1845,-1.4954
1846,-1.5782
1847,-1.4813
1848,-1.9648
1849,-1.4526
1850,-0.86094
1851,-1.1551
1852,-1.6846
1853,-1.7578
1854,-1.6149
1855,-1.4325
1856,-1.1577
1857,-2.0315
1858,-2.1077
1859,-0.11963
1860,-0.62523
1861,-0.91242
1862,-1.39
1863,-1.9078
1864,-0.77384
1865,-0.81476
1866,-1.8248
1867,-0.74438
1868,-0.90503
1869,-1.2158
1870,-1.5393
1871,-1.3782
1872,-1.1807
1873,-0.97517
1874,-2.3302
1875,-1.3543
1876,-1.4989
1877,-0.81702
1878,-0.83261
1879,-1.8567
1880,-1.2154
1881,-2.2508
1882,-1.6714
1883,-1.7593
1884,-1.549
1885,-1.0101
1886,-1.6466
1887,-0.8356
1888,-1.483
1889,-1.684
1890,-1.7232
1891,-1.046
1892,-1.6562
1893,-1.3988
1894,-0.91087
1895,-1.4627
1896,-0.40422
1897,-0.49876
1898,-1.8419
1899,-1.2875
1900,-1.157
1901,-1.6629
1902,-1.0037
1903,-1.2562
1904,-0.87907
1905,-0.86019
1906,-1.0907
1907,-1.127
1908,-0.53058
1909,-0.42005
1910,-2.0099
1911,-0.8247
1912,-1.1315
1913,-1.0949
1914,-1.0599
1915,-0.94759
1916,-0.67909
1917,-0.71135
1918,-1.0474
1919,-1.1937
1920,-1.9068
1921,-1.0832
1922,-1.5988
1923,-1.3312
1924,-2.0612
1925,-0.63593
1926,-0.74742
1927,-0.95304
1928,-1.2792
1929,-0.64074
1930,-0.70013
1931,-1.3176
1932,-0.65443
1933,-1.4045
1934,-0.97508
1935,-0.9657
1936,-0.36269
1937,-0.64589
1938,-0.4311
1939,0.19292
1940,-0.96499
1941,-0.94081
1942,-0.46421
1943,-1.9865
1944,-1.0475
1945,-0.84404
1946,-0.95415
1947,-0.44155
1948,-0.47912
1949,-0.27787
1950,-1.1552
1951,-1.403
1952,-1.9197
1953,-0.69069
1954,-0.4606
1955,-1.1584
1956,-1.4597
1957,-1.5105
1958,-0.57794
1959,-1.6531
1960,-0.7012
1961,-1.4708
1962,-1.223
1963,-1.0477
1964,-1.5186
1965,-0.96607
1966,-1.5756
1967,-1.5386
1968,-1.2698
1969,0.026913
1970,-1.0726
1971,-1.6535
1972,-1.1333
1973,0.30145
1974,-1.5588
1975,-0.60826
1976,-1.1734
1977,-1.2183
1978,-2.0077
1979,-1.8327
1980,0.40944
1981,-2.1525
1982,-1.5236
1983,-0.52758
1984,-0.57522
1985,-0.75173
1986,-0.69325
1987,-2.1096
1988,-0.8313
1989,-0.16658
1990,-1.692
1991,0.27306
1992,-0.17997
1993,-1.857
1994,-1.3115
1995,-1.8361
1996,-0.32862
1997,-1.5655
1998,-0.81683
1999,0.17232
2000,-1.3479
2001,0.23222
2002,-0.34378
2003,-0.73684
2004,-2.1088
2005,-0.93524
2006,-1.2649
2007,-2.0622
2008,-0.83012
2009,-0.95173
2010,-0.98762
2011,-0.92401
2012,-1.4938
2013,-0.11022
2014,0.23678
2015,-0.12665
2016,-2.0459
2017,-1.4892
2018,-0.78769
2019,-1.8742
2020,-1.5691
2021,-1.1126
2022,-1.7929
2023,-1.4008
2024,-2.1531
2025,-1.6737
2026,-1.751
2027,-0.094441
2028,-1.8516
2029,-1.9577
2030,0.030877
2031,-1.5262
2032,-1.931
2033,-2.5603
2034,-1.8741
2035,-1.9305
2036,-0.4597
2037,-1.504
2038,-0.40024
2039,-1.9505
2040,-1.9116
2041,-0.89887
2042,-2.0872
2043,-0.80613
2044,-1.5613
2045,-1.6507
2046,-1.3226
2047,-1.7883
2048,-0.90899
2049,-0.48095
2050,-0.034101
2051,-0.90373
2052,-1.6318
2053,-1.4714
2054,-1.5664
2055,-0.15499
2056,-0.4785
2057,-0.71385
2058,-0.67793
2059,-1.3237
2060,-1.1486
2061,-1.0835
2062,-1.0893
2063,-0.83975
2064,-2.4286
2065,-1.8555
2066,-0.35737
2067,-1.3101
2068,0.73418
2069,-1.4082
2070,-0.65713
2071,-1.0808
2072,0.31314
2073,-1.0723
2074,-1.4838
2075,-1.6805
2076,-1.384
2077,-1.1761
2078,-0.12972
2079,-0.94085
2080,0.36594
2081,-0.029961
2082,-0.32731
2083,0.28534
2084,-1.1963
2085,-0.71526
2086,-0.39852
2087,-0.38934
2088,-0.14813
2089,-0.3886
2090,-2.5736
2091,-1.7227
2092,-0.45673
2093,-1.5484
2094,-1.6038
2095,-0.88264
2096,-0.47271
2097,-0.1801
2098,-1.8656
2099,-1.7902
2100,-0.61363
2101,-0.1114
2102,-1.5408
2103,-1.7826
2104,-2.0468
2105,-0.65849
2106,-1.5007
2107,-1.8018
2108,-1.7274
2109,-1.1359
2110,-1.8436
2111,-1.9636
2112,-0.84127
2113,-1.3881
2114,-1.0223
2115,-1.0125
2116,-1.5505
2117,-1.0664
2118,-1.6882
2119,-1.6349
2120,-0.50206
2121,-1.591
2122,-1.4011
2123,-1.0248
2124,-0.15495
2125,-1.9235
2126,-1.406
2127,-1.6349
2128,-0.83209
2129,-0.1846
2130,-0.21178
2131,0.5368
2132,0.12128
2133,-0.48671
2134,0.52539
2135,-0.34052
2136,-1.0279
2137,-0.062498
2138,-0.80023
2139,0.85624
2140,-0.86398
2141,-0.78804
2142,-0.24152
2143,-0.44438
2144,-0.21626
2145,-0.32931
2146,-0.21537
2147,-0.071833
2148,-0.58332
2149,0.031856
2150,-0.17979
2151,-1.4817
2152,-1.1933
2153,-2.4715
2154,-2.2859
2155,-1.2353
2156,-2.0624
2157,-1.4548
2158,-1.5903
2159,-1.1667
2160,-1.9552
2161,-0.94851
2162,-1.6409
2163,-1.6605
2164,-0.95557
2165,-1.0144
2166,-1.887
2167,-1.2845
2168,-1.4248
2169,-1.8042
2170,-1.6778
2171,-0.54869
2172,-2.0507
2173,-1.167
2174,-1.2433
2175,-0.69479
2176,-0.59312
2177,-1.2327
2178,-0.98156
2179,-0.93071
2180,-1.7304
2181,-0.20948
2182,0.18052
2183,-0.61209
2184,0.20699
2185,-0.93683
2186,-0.16349
2187,-0.42583
2188,-0.8784
2189,-0.12664
2190,-0.44596
2191,-0.50354
2192,0.070813
2193,-0.50753
2194,0.042269
2195,-0.97603
2196,-0.11808
2197,-0.51456
2198,-0.89335
2199,-0.35494
2200,0.31998
2201,-0.28505
2202,-0.079615
2203,-1.863
2204,-1.2273
2205,-1.9827
2206,-2.1402
2207,-1.0207
2208,-1.8281
2209,-1.8652
2210,-1.706
2211,-1.9543
2212,-1.5797
2213,-0.6771
2214,-1.4738
2215,-0.66898
2216,-1.0638
2217,-1.0077
2218,-1.7383
2219,-2.0614
2220,-1.0319
2221,-1.9768
2222,-1.5166
2223,-2.5625
2224,-0.71332
2225,-1.7252
2226,-0.68085
2227,-0.35361
2228,-0.6449
2229,-0.38869
2230,-0.12111
2231,-1.8716
2232,-1.178
2233,-2.1544
2234,-1.1878
2235,-1.7535
2236,-1.6261
2237,-0.82112
2238,-1.1651
2239,-1.067
2240,-2.2125
2241,-2.357
2242,-1.1971
2243,-1.43
2244,0.095896
2245,0.35373
2246,-2.1311
2247,-1.2527
2248,-1.4513
2249,-0.91117
2250,-1.512
2251,-1.5179
2252,-2.1622
2253,-1.2612
2254,-1.4079
2255,-1.0259
2256,-0.61875
2257,-1.7782
2258,-1.3242
2259,-1.2256
2260,-0.83429
2261,-1.1894
2262,-1.5417
2263,-1.723
2264,-0.90424
2265,-1.5498
2266,-2.1595
2267,-1.1558
2268,-1.2631
2269,-0.68331
2270,-1.2386
2271,-1.8271
2272,-1.2114
2273,-1.8978
2274,-1.1539
2275,-1.3795
2276,-2.2135
2277,-1.4502
2278,-1.8563
2279,-0.87289
2280,-1.72
2281,-1.3075
2282,-1.5129
2283,-0.88559
2284,-1.2267
2285,-1.6138
2286,-1.6729
2287,-2.0781
2288,-1.3842
2289,-0.75328
2290,-2.2377
2291,-0.97294
2292,-1.6333
2293,-2.4688
2294,-1.8825
2295,-2.0598
2296,-1.4744
2297,-0.70995
2298,-1.6085
2299,-1.648
2300,-1.3706
2301,-1.3271
2302,-2.3764
2303,-2.2707
2304,-1.0236
2305,-1.0569
2306,-0.98133
2307,-0.90487
2308,-1.8358
2309,-2.1589
2310,-2.1107
2311,-2.0927
2312,-1.7796
2313,-1.2904
2314,-1.8002
2315,-0.74848
2316,-1.1952
2317,-0.76761
2318,-1.8818
2319,-2.2731
2320,-0.48098
2321,-0.91104
2322,-0.42962
2323,-1.2238
2324,-2.0809
2325,-1.8494
2326,-1.4483
2327,-1.5354
2328,-1.8378
2329,-1.5897
2330,-1.5592
2331,-1.1646
2332,-1.327
2333,-1.6126
2334,-1.3014
2335,-0.64353
2336,-0.61209
2337,-1.6241
2338,-0.37458
2339,-0.81595
2340,-1.2838
2341,-1.3064
2342,-0.78854
2343,-0.18999
2344,-1.2165
2345,-0.66051
2346,-0.88485
2347,-0.57448
2348,-1.3942
2349,-1.2217
2350,-0.75232
2351,-0.5441
2352,-1.7972
2353,-1.8776
2354,-0.14045
2355,-0.91268
2356,-1.8656
2357,-0.78446
2358,-1.3248
2359,-0.69452
2360,-1.5269
2361,-1.0493
2362,0.56328
2363,-0.90779
2364,-0.35328
2365,-1.0222
2366,-0.00093354
2367,-0.83688
2368,-1.2742
2369,0.35883
2370,0.036593
2371,0.81542
2372,-1.1574
2373,0.55448
2374,-1.2191
2375,-0.58289
2376,-0.74632
2377,-1.8678
2378,-1.4726
2379,0.9457
2380,-1.0766
2381,-1.5472
2382,-0.75723
2383,0.6611
2384,-0.2282
2385,1.0287
2386,-1.4716
2387,-0.72186
2388,-0.86266
2389,-0.94522
2390,-1.4405
2391,-1.8315
2392,-1.4348
2393,-1.5924
2394,-1.2372
2395,0.7648
2396,-1.104
2397,-1.7062
2398,-0.98742
2399,-0.17008
2400,-0.43612
2401,-0.6975
2402,-0.65812
2403,-1.0396
2404,-1.404
2405,-1.7712
2406,-2.0117
2407,0.12373
2408,-0.11049
2409,-2.0672
2410,-1.774
2411,-1.908
2412,-1.1585
2413,-1.1085
2414,0.1582
2415,-1.1581
2416,-1.1062
2417,-1.6609
2418,-2.0916
2419,-1.1019
2420,-0.42162
2421,-1.2917
2422,-0.51682
2423,-1.5126
2424,-1.5174
2425,-1.6702
2426,-0.82072
2427,-0.065846
2428,-1.0763
2429,-1.5843
2430,-1.0993
2431,-1.3164
2432,-1.3329
2433,-0.93452
2434,-0.62494
2435,-2.2164
2436,-1.571
2437,-1.9849
2438,-0.40136
2439,-0.50068
2440,-2.2624
2441,-2.2827
2442,-1.9068
2443,-0.87128
2444,-1.0913
2445,-2.0724
2446,-2.1252
2447,-2.031
2448,-1.3483
2449,-2.5098
2450,-1.8837
2451,-2.5201
2452,-2.0653
2453,-1.1904
2454,-0.34247
2455,-2.309
2456,-2.2632
2457,-1.9424
2458,-1.9898
2459,-1.8904
2460,-0.39912
2461,-1.1882
2462,-0.18819
2463,-1.3238
2464,-1.0837
2465,-1.262
2466,-1.5111
2467,-1.7016
2468,-1.4387
2469,-1.4733
2470,-1.1237
2471,-1.0848
2472,-1.4962
2473,-2.5382
2474,-1.9176
2475,-1.6549
2476,-0.9017
2477,-1.577
2478,-0.65883
2479,-1.011
2480,-1.7293
2481,-1.1482
2482,-0.60431
2483,-0.84041
2484,-1.5777
2485,-0.4834
2486,-1.5608
2487,-1.179
2488,-1.579
2489,-1.0802
2490,-0.32784
2491,-1.4194
2492,-0.75674
2493,-0.42514
2494,-1.5911
2495,-1.8575
2496,-1.0558
2497,-1.9079
2498,-1.0848
2499,-1.5604
2500,-0.63133
2501,-2.0941
2502,-1.3983
2503,-1.303
2504,-0.92292
2505,-0.89086
2506,-0.46982
2507,-1.3118
2508,-1.3214
2509,-1.6644
2510,0.28836
2511,-1.5765
2512,-1.0931
2513,-1.8528
2514,-1.9241
2515,-0.75953
2516,-0.34214
2517,-1.343
2518,-2.0264
2519,-1.7467
2520,-1.4284
2521,-1.7171
2522,-1.8906
2523,-1.5945
2524,0.42973
2525,-1.7164
2526,-0.40757
2527,-1.3282
2528,0.99606
2529,-1.3282
2530,-0.21877
2531,-1.8941
2532,-0.32125
2533,1.4806
2534,-0.53116
2535,-1.3801
2536,-2.0047
2537,-1.2748
2538,-1.8873
2539,-1.0529
2540,-1.7467
2541,-1.1785
2542,-1.4156
2543,-0.9649
2544,-1.0605
2545,-1.6276
2546,-1.4836
2547,-1.1185
2548,-1.8524
2549,-1.2561
2550,-1.6602
2551,-2.0174
2552,-1.2061
2553,-0.17191
2554,-1.4894
2555,-0.91712
2556,-1.3952
2557,-0.26845
2558,-1.0878
2559,0.0078757
2560,-1.3924
2561,-1.258
2562,0.10765
2563,-1.8304
2564,-0.13917
2565,0.6078
2566,-0.82006
2567,-0.98492
2568,-1.2032
2569,-2.5244
2570,-1.7792
2571,-1.6625
2572,-1.8518
2573,-0.26888
2574,-0.31758
2575,-1.6941
2576,-1.5566
2577,-1.9246
2578,-0.96459
2579,-1.2216
2580,-0.31806
2581,-2.0557
2582,-0.86741
2583,-0.9475
2584,-2.1508
2585,-2.1586
2586,-0.43587
2587,-0.95313
2588,-1.835
2589,-1.2809
2590,-1.1913
2591,-1.4225
2592,-1.2064
2593,-0.74857
2594,-1.8458
2595,-0.13142
2596,-1.6251
2597,-0.74342
2598,-1.2463
2599,-1.6927
2600,-2.0284
2601,-1.7538
2602,-1.0821
2603,-1.9786
2604,-2.0277
2605,-0.22866
2606,-1.6616
2607,-1.8358
2608,-2.4509
2609,-1.2459
2610,-0.35579
2611,-1.4674
2612,-0.86858
2613,-0.23363
2614,-2.012
2615,-1.2488
2616,-1.1085
2617,-1.8429
2618,-1.7116
2619,-1.2639
2620,-1.492
2621,0.089585
2622,-1.6302
2623,-0.83628
2624,-1.6042
2625,-1.8635
2626,-1.1736
2627,-1.2447
2628,-0.30142
2629,0.13418
2630,-2.1062
2631,-1.2977
2632,-1.8984
2633,-1.4995
2634,-0.8545
2635,-1.5789
2636,-1.0992
2637,-1.9842
2638,-1.7945
2639,-1.0869
2640,-0.25009
2641,-0.44015
2642,-2.2522
2643,-0.92648
2644,0.65888
2645,-1.0033
2646,-0.40715
2647,-0.54932
2648,-0.50922
2649,-1.0737
2650,-0.77268
2651,-0.43535
2652,-1.7127
2653,-0.22275
2654,-1.6183
2655,-1.0169
2656,-1.0829
2657,-1.5417
2658,-1.55
2659,-1.0124
2660,0.11314
2661,-1.7341
2662,-0.82931
2663,0.6322
2664,-1.1201
2665,-1.1087
2666,-1.4341
2667,0.1558
2668,-0.88297
2669,-0.34081
2670,-2.2723
2671,-2.0021
2672,-1.5843
2673,-0.99799
2674,-1.5517
2675,-1.0656
2676,-0.79837
2677,-0.70269
2678,-1.1241
2679,-0.18475
2680,-0.18384
2681,-1.1596
2682,-1.0637
2683,-0.53853
2684,-0.65552
2685,-0.37675
2686,-0.20431
2687,-0.90837
2688,-0.77298
2689,-1.1107
2690,-1.3505
2691,-2.0159
2692,-1.4867
2693,-1.0187
2694,-1.7909
2695,-0.71186
2696,-0.92634
2697,-0.45304
2698,-1.1804
2699,-1.4073
2700,0.29567
2701,-1.1616
2702,-0.56866
2703,-0.29983
2704,0.17699
2705,-2.0696
2706,-1.4478
2707,-2.2444
2708,-1.3392
2709,-2.5095
2710,-1.2702
2711,-1.5568
2712,-0.92465
2713,-1.4187
2714,-2.3404
2715,-1.8323
2716,-2.0268
2717,-2.378
2718,-1.5477
2719,-1.2997
2720,-1.605
2721,-1.3596
2722,-1.4346
2723,-1.0195
2724,-1.0032
2725,-1.0289
2726,-1.354
2727,-1.9107
2728,-1.2475
2729,-1.231
2730,-0.66666
2731,-1.7014
2732,-1.6121
2733,-0.37072
2734,-0.73619
2735,0.010723
2736,-0.52934
2737,-1.2423
2738,-0.68241
2739,-1.8068
2740,-0.98692
2741,-0.64917
2742,-0.66647
2743,-1.6722
2744,-1.5775
2745,-1.9917
2746,-2.2142
2747,-1.7235
2748,-2.2044
2749,-1.7365
2750,-1.7571
2751,-1.717
2752,-1.3414
2753,-1.5951
2754,-1.3638
2755,-1.6051
2756,-1.76
2757,-1.1547
2758,-1.5351
2759,-2.4418
2760,-1.6599
2761,-1.5826
2762,-1.0237
2763,-1.7594
2764,-1.9724
2765,-1.872
2766,-1.5465
2767,-1.5257
2768,-1.7486
2769,-0.78547
2770,-1.7799
2771,-1.5075
2772,-1.8773
2773,-1.5452
2774,-1.4101
2775,-1.0805
2776,-2.1068
2777,-1.1742
2778,-0.50964
2779,-1.0051
2780,-1.2081
2781,-1.3118
2782,-1.7753
2783,-1.6479
2784,-2.3215
2785,-1.9711
2786,-1.7039
2787,-1.4495
2788,-1.8022
2789,-2.094
2790,-1.8612
2791,-2.3186
2792,-1.5792
2793,-1.1595
2794,-0.82096
2795,-1.4912
2796,-1.3751
2797,-1.216
2798,-1.3479
2799,-1.2676
2800,-0.88176
2801,-2.174
2802,-1.6651
2803,-2.7376
2804,-1.6693
2805,-0.3171
2806,-1.1708
2807,-1.1434
2808,-0.20384
2809,-0.57215
2810,-1.6553
2811,-1.8255
2812,-1.839
2813,-1.49
2814,-1.558
2815,-0.34333
2816,-1.994
2817,-1.1038
2818,-0.18884
2819,-0.9251
2820,0.36284
2821,-1.726
2822,-1.8345
2823,-1.3814
2824,-1.0893
2825,-0.572
2826,-0.9511
2827,-1.6249
2828,-0.70377
2829,-0.94475
2830,-0.97898
2831,-1.0074
2832,-0.029985
2833,-0.37397
2834,-0.33984
2835,-0.015547
2836,-0.91611
2837,-1.444
2838,-0.22276
2839,-1.5779
2840,-0.40743
2841,-0.43663
2842,-1.6119
2843,-1.9297
2844,-1.2531
2845,-1.566
2846,-1.2701
2847,-1.3468
2848,-1.0451
2849,-1.7109
2850,-1.1004
2851,-0.51356
2852,-0.53468
2853,-1.6914
2854,-1.572
2855,-0.62646
2856,-1.6479
2857,-1.4397
2858,-0.30059
2859,-0.96779
2860,-1.4253
2861,-1.1412
2862,-1.0809
2863,-1.4854
2864,-1.8348
2865,-1.7357
2866,-1.9024
2867,-1.1727
2868,-2.0608
2869,-0.71278
2870,-1.826
2871,-1.8153
2872,-1.0978
2873,-1.0724
2874,-1.5712
2875,-1.632
2876,-1.6887
2877,-1.1749
2878,-0.9199
2879,-1.4771
2880,-0.36302
2881,-0.69973
2882,-2.1571
2883,-1.2692
2884,-0.77541
2885,-0.87128
2886,-1.7502
2887,-0.49049
2888,-0.32838
2889,-0.85479
2890,-1.8603
2891,-1.6264
2892,-1.4033
2893,-1.7848
2894,-1.5129
2895,-0.64191
2896,-0.64979
2897,-0.47994
2898,-1.1564
2899,-0.93588
2900,-1.0137
2901,-0.96178
2902,-1.3431
2903,-1.4994
2904,-1.4206
2905,-1.054
2906,-1.0598
2907,-2.1477
2908,-0.38988
2909,-0.60225
2910,-0.89127
2911,-0.26858
2912,0.13329
2913,0.096877
2914,-1.3137
2915,-0.87825
2916,-2.1
2917,-1.2591
2918,0.13888
2919,-1.2557
2920,-1.8033
2921,-1.928
2922,-2.1953
2923,-1.2406
2924,-1.4168
2925,-0.71842
2926,-0.73141
2927,-2.6966
2928,-0.89479
2929,-1.2182
2930,-0.81728
2931,-1.6631
2932,-2.0399
2933,-1.5039
2934,-1.4827
2935,-1.5763
2936,0.8193
2937,-0.90886
2938,-0.63795
2939,-0.96344
2940,-0.98243
2941,-0.85524
2942,-1.9187
2943,-1.2982
2944,-0.94626
2945,-1.5865
2946,0.65162
2947,-1.3505
2948,-1.4736
2949,-2.3071
2950,-1.7628
2951,-1.6128
2952,-1.1578
2953,-1.693
2954,-1.763
2955,-1.6838
2956,-1.7623
2957,-1.5993
2958,-1.4935
2959,-1.0148
2960,-1.9241
2961,-1.2427
2962,-0.25268
2963,-1.183
2964,-1.2733
2965,-1.162
2966,-1.6358
2967,-2.0151
2968,-2.0021
2969,-2.2915
2970,-1.1337
2971,-2.055
2972,-0.64886
2973,-0.59961
2974,-2.4398
2975,-1.707
2976,-2.0014
2977,-2.4563
2978,-0.2623
2979,-1.9048
2980,-1.8031
2981,-0.33108
2982,-0.66508
2983,-1.7976
2984,-1.0956
2985,-0.65301
2986,-1.8045
2987,-1.3501
2988,-1.8343
2989,-0.53562
2990,-0.8651
2991,-0.86404
2992,0.17845
2993,-1.2163
2994,-1.3017
2995,-2.0832
2996,-0.54106
2997,-0.3893
2998,-1.8955
2999,-1.3275
3000,-1.8418
3001,-1.2189
3002,-0.39205
3003,-0.88835
3004,-0.64593
3005,-0.57081
3006,-0.16633
3007,-2.5562
3008,-1.408
3009,-2.3273
3010,-1.6306
3011,-2.0198
3012,-1.081
3013,-1.951
3014,-2.0256
3015,-1.3717
3016,-1.0581
3017,-1.4435
3018,-0.85636
3019,-2.6928
3020,-0.74102
3021,-1.3901
3022,-1.0564
3023,-1.0837
3024,-1.1426
3025,-2.3111
3026,-1.9921
3027,-0.7866
3028,-1.8936
3029,-2.1244
3030,-1.6643
3031,-0.22144
3032,-2.4425
3033,-0.76741
3034,-1.4346
3035,-1.3617
3036,-1.5261
3037,-0.82202
3038,-1.4145
3039,-1.5363
3040,-1.2128
3041,-0.12932
3042,-2.096
3043,-2.3355
3044,-1.8868
3045,-1.2967
3046,-1.5398
3047,-1.7013
3048,-0.42903
3049,-0.94166
3050,0.28246
3051,-0.6615
3052,-0.073602
3053,-0.31362
3054,-1.6673
3055,-0.96781
3056,-0.35401
3057,-0.55065
3058,-0.34942
3059,-0.87025
3060,-1.4033
3061,-0.64977
3062,0.40699
3063,-2.1503
3064,-1.7079
3065,-1.2014
3066,-1.4959
3067,-1.4972
3068,-0.29253
3069,0.28374
3070,-0.62807
3071,-1.0701
3072,-1.0034
3073,-1.0264
3074,-1.3229
3075,-1.8276
3076,-0.12825
3077,0.046623
3078,-0.80486
3079,-0.4635
3080,0.92539
3081,-1.4698
3082,-0.80669
3083,-0.53886
3084,-0.68525
3085,-1.3956
3086,0.71128
3087,-1.1999
3088,-0.99996
3089,-0.98955
3090,-1.5022
3091,1.0936
3092,-1.8551
3093,-0.81958
3094,-1.9259
3095,-1.0307
3096,-1.0963
3097,-0.95396
3098,-1.5873
3099,-1.0062
3100,-0.7762
3101,-1.104
3102,-0.33158
3103,-0.018522
3104,-0.90624
3105,-0.81059
3106,-0.79577
3107,-1.8804
3108,-0.62431
3109,-1.1445
3110,-0.99759
3111,-1.2347
3112,-0.27092
3113,-1.8837
3114,-0.16914
3115,-1.7451
3116,-2.3922
3117,-1.1144
3118,-1.692
3119,-2.5886
3120,-1.4152
3121,-0.87195
3122,-0.48654
3123,-0.36935
3124,-0.87868
3125,-0.9032
3126,-1.4455
3127,-1.4889
3128,-2.0145
3129,-1.156
3130,-1.7049
3131,-1.4003
3132,-0.1634
3133,-2.1412
3134,-0.83774
3135,-1.9711
3136,-2.0441
3137,-1.2373
3138,-2.2348
3139,-1.0687
3140,-1.7135
3141,-1.8886
3142,-1.0345
3143,-0.6401
3144,-1.5635
3145,-1.055
3146,-0.45141
3147,-1.741
3148,-1.4552
3149,-0.85535
3150,-1.628
3151,-1.3543
3152,-1.8419
3153,-0.11022
3154,-0.33401
3155,-2.2482
3156,-1.4542
3157,-1.3253
3158,-1.5525
3159,-1.0399
3160,-1.0132
3161,-2.5604
3162,-1.8831
3163,-1.4278
3164,-1.4073
3165,-2.062
3166,-2.378
3167,-2.5478
3168,-1.6291
3169,-1.9131
3170,-1.5717
3171,-2.1804
3172,-1.4665
3173,-1.0744
3174,-0.16777
3175,-1.7563
3176,-1.608
3177,-0.14033
3178,-2.0899
3179,-1.458
3180,-1.388
3181,-0.98707
3182,-2.3753
3183,-1.8042
3184,-0.85422
3185,-1.787
3186,-1.9036
3187,-1.4587
3188,-0.24616
3189,-1.0505
3190,-1.5153
3191,-1.0398
3192,-1.6556
3193,-1.3281
3194,-2.074
3195,-2.3972
3196,-0.47345
3197,-1.7287
3198,-0.51154
3199,-0.52384
3200,-1.5854
3201,-0.67105
3202,-1.1019
3203,-1.3727
3204,-0.5596
3205,-1.3248
3206,-1.0411
3207,-1.8012
3208,-0.84082
3209,-0.49187
3210,-1.2687
3211,-0.91167
3212,-1.4784
3213,-1.878
3214,-0.86358
3215,-2.406
3216,-1.8146
3217,-2.1543
3218,-0.8393
3219,-1.1824
3220,-1.1743
3221,-1.4153
3222,-1.703
3223,-0.85806
3224,-1.952
3225,-1.0916
3226,-1.0705
3227,-1.0085
3228,-1.9377
3229,-1.1454
3230,-2.1048
3231,-0.12219
3232,-0.23889
3233,-1.3983
3234,-0.96911
3235,-1.6329
3236,-0.30346
3237,-1.5176
3238,-1.416
3239,-1.3998
3240,-1.2592
3241,-1.6079
3242,-1.3204
3243,-1.0339
3244,-0.00731
3245,-0.92844
3246,-1.3986
3247,-1.6046
3248,-1.8624
3249,-1.5913
3250,-1.7548
3251,-1.2923
3252,-1.7727
3253,-1.2246
3254,-0.29103
3255,-0.37267
3256,-2.013
3257,-1.985
3258,-2.2674
3259,-1.5989
3260,-0.77463
3261,-1.0442
3262,-0.70088
3263,-0.83712
3264,-0.9828
3265,-1.1498
3266,-0.59709
3267,-1.0947
3268,-0.51283
3269,-0.82698
3270,-0.59743
3271,0.16235
3272,-0.73166
3273,-1.3862
3274,-0.57895
3275,-0.76792
3276,-1.6099
3277,-0.037724
3278,-1.5422
3279,-1.4383
3280,0.4297
3281,-0.82115
3282,-1.3692
3283,-0.95661
3284,-1.7116
